split,trade_date,control_set,available_controls,n,raw_ic,residual_ic,score_coef_after_controls
test,20250210,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,-0.06646417492487063,0.3063437471650904,0.0287555484661778
test,20250211,none,,92,-0.06224897476390764,-0.06224897476390764,-0.003775454607667884
test,20250211,size,"lag1_log_circ_mv,lag1_log_total_mv",92,-0.06224897476390764,-0.056758495309348116,-0.003448462033845927
test,20250211,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,-0.06224897476390764,0.038962688834769416,0.002611145857574375
test,20250211,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,-0.06224897476390764,0.2176995399532606,0.013728836949822751
test,20250211,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,-0.06224897476390764,0.13681918429009893,0.008603478643782561
test,20250212,none,,92,-0.13244242247832347,-0.13244242247832347,-0.0065534084573819346
test,20250212,size,"lag1_log_circ_mv,lag1_log_total_mv",92,-0.13244242247832347,-0.1330771486703663,-0.006631206070526971
test,20250212,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,-0.13244242247832347,-0.09517261746616604,-0.005461449936262532
test,20250212,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,-0.13244242247832347,-0.025727395537922613,-0.0014453934840498223
test,20250212,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,-0.13244242247832347,-0.010444121223423183,-0.0005437200087302207
test,20250213,none,,92,-0.055247335814871124,-0.055247335814871124,-0.0030645368067293783
test,20250213,size,"lag1_log_circ_mv,lag1_log_total_mv",92,-0.055247335814871124,-0.05909660364571631,-0.0032914080208480846
test,20250213,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,-0.055247335814871124,-0.14330759777425617,-0.009034229126442772
test,20250213,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,-0.055247335814871124,-0.07874044382446078,-0.0053986294305355745
test,20250213,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,-0.055247335814871124,-0.10817438904841839,-0.006801565779694776
test,20250214,none,,92,0.2393608240585058,0.2393608240585058,0.015596399668730164
test,20250214,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.2393608240585058,0.24419711792058016,0.016116911045113574
test,20250214,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.2393608240585058,0.28315936780606815,0.020309321663600294
test,20250214,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.2393608240585058,0.16582076800861234,0.012832038753758074
test,20250214,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.2393608240585058,0.22129125930121005,0.014948644708675369
test,20250217,none,,92,0.10391599097341238,0.10391599097341238,0.006261392521311017
test,20250217,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.10391599097341238,0.09416821256122938,0.005725441397497904
test,20250217,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.10391599097341238,0.0933009881315254,0.006998076484816009
test,20250217,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.10391599097341238,0.13848871322242912,0.013085440764458537
test,20250217,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.10391599097341238,0.2137379788217238,0.02003139879493439
test,20250218,none,,92,0.18672701958054305,0.18672701958054305,0.01286034915589873
test,20250218,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.18672701958054305,0.1763986922839111,0.012181407582603554
test,20250218,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.18672701958054305,0.26573967961964867,0.024465729878475062
test,20250218,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.18672701958054305,0.21520505676663287,0.023195011211394355
test,20250218,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.18672701958054305,0.3240096324087666,0.038848439632936445
test,20250219,none,,92,0.2416290680735,0.2416290680735,0.015452469195426357
test,20250219,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.2416290680735,0.23275087378803827,0.014913546245687304
test,20250219,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.2416290680735,0.28320061907503663,0.025313365182680115
test,20250219,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.2416290680735,0.15445719999174679,0.017422375518790584
test,20250219,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.2416290680735,0.2686182199192056,0.03230267273080146
test,20250220,none,,92,0.2018468187860625,0.2018468187860625,0.01143816479853375
test,20250220,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.2018468187860625,0.19918276655198408,0.0113087228433763
test,20250220,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.2018468187860625,0.2001293584964565,0.014807124657326518
test,20250220,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.2018468187860625,-0.03894117023833722,-0.0038494657719922326
test,20250220,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.2018468187860625,0.07643083382368748,0.007741251899714663
test,20250221,none,,92,0.35811095985415076,0.35811095985415076,0.02105952187086734
test,20250221,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.35811095985415076,0.3750678008022673,0.02185149478483557
test,20250221,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.35811095985415076,0.06123568258488962,0.003795032871720355
test,20250221,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.35811095985415076,-0.12775940072404895,-0.00915615551192394
test,20250221,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.35811095985415076,-0.08149101395788999,-0.006023855213294272
test,20250224,none,,92,0.10899751573755374,0.10899751573755374,0.006111004235658043
test,20250224,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.10899751573755374,0.12427038020472521,0.006934048523919389
test,20250224,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.10899751573755374,-0.10566784566540642,-0.006541566265400691
test,20250224,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.10899751573755374,-0.1710967297489568,-0.01189648354368803
test,20250224,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.10899751573755374,-0.06400158828428841,-0.004464948486381548
test,20250225,none,,92,0.10941945648996428,0.10941945648996428,0.005890380805405162
test,20250225,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.10941945648996428,0.1447643190238852,0.007630186200425081
test,20250225,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.10941945648996428,-0.1630699569202791,-0.008916289052787291
test,20250225,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.10941945648996428,-0.24059378538967646,-0.015023539705813342
test,20250225,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.10941945648996428,-0.14451549439512845,-0.009079706760625304
test,20250226,none,,92,0.06507486823494672,0.06507486823494672,0.0027860410598523322
test,20250226,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.06507486823494672,0.0942831715463161,0.004026311862428903
test,20250226,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.06507486823494672,-0.11384312593790616,-0.005056047838866482
test,20250226,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.06507486823494672,-0.14975507178549108,-0.007329831668909754
test,20250226,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.06507486823494672,-0.04910910397608646,-0.0023551616118747624
test,20250227,none,,92,0.039987388975022894,0.039987388975022894,0.0016061662297965928
test,20250227,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.039987388975022894,0.05815064542999075,0.002391982407324398
test,20250227,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.039987388975022894,0.07465894784092723,0.0032946783061139555
test,20250227,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.039987388975022894,0.04934003432290669,0.002250854092068349
test,20250227,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.039987388975022894,0.15338771411986044,0.0071233951351542995
test,20250228,none,,92,0.036730273747188756,0.036730273747188756,0.001838516677476473
test,20250228,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.036730273747188756,0.05060300177508917,0.0025616184496556776
test,20250228,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.036730273747188756,0.14258691266982107,0.007763047660734141
test,20250228,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.036730273747188756,0.08158777927339272,0.004568779203542079
test,20250228,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.036730273747188756,0.13381470599276235,0.007251241709169134
test,20250303,none,,92,0.09564526318287943,0.09564526318287943,0.005418034572634865
test,20250303,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.09564526318287943,0.09967657712287234,0.005746792687143735
test,20250303,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.09564526318287943,0.2084868970197659,0.012272196046584095
test,20250303,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.09564526318287943,0.1578938864360374,0.008964799243258067
test,20250303,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.09564526318287943,0.15378875150863558,0.007952986802306595
test,20250304,none,,92,0.09001554723521207,0.09001554723521207,0.0047729676210815225
test,20250304,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.09001554723521207,0.09301133262473206,0.00499262872299689
test,20250304,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.09001554723521207,0.1184015365654245,0.006818248332803656
test,20250304,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.09001554723521207,0.11065914193447887,0.006564213486363003
test,20250304,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.09001554723521207,0.11868851228099563,0.006800112705742885
test,20250305,none,,92,0.10455616040721342,0.10455616040721342,0.00447747495851222
test,20250305,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.10455616040721342,0.12552124640483625,0.00535987861268327
test,20250305,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.10455616040721342,0.12417562124737315,0.0056588329252763485
test,20250305,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.10455616040721342,0.08876292284925409,0.004340887331552933
test,20250305,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.10455616040721342,0.10750736762965499,0.004916675916694195
test,20250306,none,,92,0.15421130465581878,0.15421130465581878,0.007385254965398867
test,20250306,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.15421130465581878,0.16289981771962955,0.007785572094563271
test,20250306,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.15421130465581878,0.11929316724006618,0.006027204301886184
test,20250306,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.15421130465581878,0.07365892941806441,0.0038472283044259353
test,20250306,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.15421130465581878,0.13243510012712242,0.006734587088437306
test,20250307,none,,92,0.2408389089708786,0.2408389089708786,0.01253081462313755
test,20250307,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.2408389089708786,0.2381016580981772,0.012489795585523369
test,20250307,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.2408389089708786,0.24165504990885495,0.01293722302374891
test,20250307,full_style,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_turnover_20d_mean,lag1_ret_20d_std,lag1_ret_60d_std,lag1_ret_20d,lag1_ret_60d_mean,lag1_beta_20d,lag1_beta_60d,lag1_pb_winsor,lag1_pe_ttm_winsor",92,0.2408389089708786,0.1463656863092174,0.008050752880060623
test,20250307,industry_proxy_full_style,"lag1_industry_turnover_rank,lag1_industry_amount_rank,lag1_industry_pb_rank,lag1_industry_mv_rank,lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_turnover_rate_f,lag1_ret_20d_std,lag1_ret_20d,lag1_beta_60d,lag1_pb_winsor",92,0.2408389089708786,0.24827719119276137,0.01367306308342758
test,20250310,none,,92,0.17791681808087076,0.17791681808087076,0.010676215028535696
test,20250310,size,"lag1_log_circ_mv,lag1_log_total_mv",92,0.17791681808087076,0.18526734480423293,0.011243223794695787
test,20250310,size_liquidity,"lag1_log_circ_mv,lag1_log_total_mv,lag1_amount_log,lag1_amount_rank_pct,lag1_amount_20d_mean",92,0.17791681808087076,0.16752920578511035,0.010189535668902138
