split,k,window_index,window_start,window_end,num_days,cumulative_return,cumulative_bench_return,excess_vs_bench_10d,daily_mean,ir,compliance_rate,avg_position_count,avg_position_ratio,total_cost,win_rate_vs_bench,best_daily_return,worst_daily_return,final_cumulative
test,20,40,20251127,20251210,10,0.655713887436745,0.14894644529560308,0.5067674421411419,0.053421566300710877,0.852351360676806,1.0,20.0,1.0,0.00030005370288299995,0.9,0.14127013722777038,-0.06094111178407999,1.655713887436745
test,20,41,20251204,20251217,10,0.13464536142890182,0.04155619059076732,0.0930891708381345,0.01337730585555127,0.3472143096540603,1.0,20.0,1.0,0.0003743748297,0.8,0.06494613942887334,-0.05577778963504293,1.1346453614289018
test,20,42,20251211,20251224,10,0.06190914817411941,0.13774441500607804,-0.07583526683195863,0.006307232803231912,0.25190553275216176,1.0,20.0,1.0,0.0002969445916154999,0.2,0.0382209093245285,-0.036713216946329195,1.0619091481741194
test,20,43,20251218,20251231,10,0.3512955083719558,0.21954446135332284,0.13175104701863294,0.030746227090148813,1.5029752031936012,1.0,20.0,1.0,9.624032678249999e-05,0.8,0.06965021856925568,-0.0010992314223284858,1.3512955083719558
test,20,44,20251225,20260109,10,0.11220371636723425,0.23026562993807187,-0.11806191357083762,0.010928955572780128,0.4751135110600106,1.0,20.0,1.0,0.0001741900892835,0.1,0.044692762811117906,-0.03786064160677406,1.1122037163672343
test,20,45,20260105,20260116,10,0.09296603743040577,0.023659817359658497,0.06930622007074727,0.009076983230731814,0.5022847569377117,1.0,20.0,1.0,0.00020396994723899996,0.6,0.03141525145288624,-0.0339187192080923,1.0929660374304058
test,20,46,20260112,20260123,10,-0.12515014989528805,-0.050800973663852056,-0.074349176231436,-0.013077106744880121,-0.6208852638860337,1.0,20.0,1.0,0.0002469120391035,0.3,0.008476825909367635,-0.05366361017520797,0.874849850104712
test,20,47,20260119,20260130,10,0.10973513178852623,-0.07487627687913812,0.18461140866766435,0.011266162108415965,0.26863385922028926,1.0,20.0,1.0,0.000288676799568,0.8,0.07766793792047591,-0.08089674004515861,1.1097351317885262
test,20,48,20260126,20260206,10,0.06841977383355768,-0.04283891436223741,0.1112586881957951,0.0071340772182845414,0.21711165780074418,1.0,20.0,1.0,0.0003846908334810002,0.7,0.046619556928235335,-0.0695138830264071,1.0684197738335577
test,20,49,20260202,20260213,10,0.43375031914287154,0.052145105801937985,0.38160521334093356,0.03707237074131321,1.2397837085199226,1.0,20.0,1.0,0.00035013033859200007,0.9,0.08918764680127647,0.00027664667099499,1.4337503191428715
test,20,50,20260209,20260302,10,0.0974324518085179,-0.13371885512541104,0.23115130693392894,0.00988523850385152,0.2844717047408018,1.0,20.0,1.0,0.00024056080115849993,0.8,0.05320622924562518,-0.04503232894918244,1.097432451808518
test,20,51,20260224,20260309,10,-0.11088758818789102,0.02851425719070666,-0.13940184537859768,-0.011051398690352758,-0.2986951044101265,1.0,20.0,1.0,0.00032822665693949996,0.3,0.028301598083596884,-0.08294588873655656,0.889112411812109
test,20,52,20260303,20260316,10,0.21109688636962165,0.1459794925331559,0.06511739383646575,0.019793399972879412,0.6162155789424494,1.0,20.0,1.0,0.00027497387537849996,0.5,0.06374101323493,-0.033397208732176435,1.2110968863696217
test,20,53,20260310,20260323,10,-0.07408810916185582,-0.0860577855203396,0.011969676358483783,-0.0074639681935456045,-0.35294644943539094,1.0,20.0,1.0,0.000253874367441,0.7,0.016156269296565464,-0.044339251583066196,0.9259118908381442
