split,mode,k,signal_date,execution_date,ts_code,close_weight,pred_score
test,full_topk,30,20250825,20250826,300450.SZ,0.03289966420714848,-0.0019327257759869099
test,full_topk,30,20250825,20250826,300498.SZ,0.03421037961599573,-0.001926181372255087
test,full_topk,30,20250825,20250826,300595.SZ,0.032808591312327134,-0.001934428815729916
test,full_topk,30,20250825,20250826,300601.SZ,0.03242459470636276,-0.00193174765445292
test,full_topk,30,20250825,20250826,300628.SZ,0.03485547839193569,-0.0019341353327035904
test,full_topk,30,20250825,20250826,300699.SZ,0.03290389054976764,-0.0019246544688940048
test,full_topk,30,20250825,20250826,300761.SZ,0.03420452583694529,-0.0019317690748721361
test,full_topk,30,20250825,20250826,300919.SZ,0.03325673765018029,-0.0019393619149923325
test,full_topk,30,20250825,20250826,302132.SZ,0.032681749399026246,-0.0019372167298570275
test,full_topk,30,20250826,20250827,300001.SZ,0.03358510935841647,-0.0019267485477030277
test,full_topk,30,20250826,20250827,300002.SZ,0.03223382135342276,-0.001934487372636795
test,full_topk,30,20250826,20250827,300003.SZ,0.03246961323032227,-0.0019382942700758576
test,full_topk,30,20250826,20250827,300012.SZ,0.03301097628101728,-0.001931190607137978
test,full_topk,30,20250826,20250827,300024.SZ,0.03284868218273463,-0.0019388628425076604
test,full_topk,30,20250826,20250827,300054.SZ,0.03350282122387771,-0.0019397892756387591
test,full_topk,30,20250826,20250827,300058.SZ,0.03200726555684948,-0.0019308446208015084
test,full_topk,30,20250826,20250827,300059.SZ,0.03321143981873384,-0.0019351368537172675
test,full_topk,30,20250826,20250827,300073.SZ,0.03397361720547432,-0.0019303095759823918
test,full_topk,30,20250826,20250827,300136.SZ,0.03313447524415981,-0.0019376887939870358
test,full_topk,30,20250826,20250827,300142.SZ,0.03270062903901802,-0.001929056248627603
test,full_topk,30,20250826,20250827,300144.SZ,0.0333343755098296,-0.0019386957865208387
test,full_topk,30,20250826,20250827,300146.SZ,0.03315289760129858,-0.0019270353950560093
test,full_topk,30,20250826,20250827,300207.SZ,0.03525821592218098,-0.0019356993725523353
test,full_topk,30,20250826,20250827,300251.SZ,0.03269871592394796,-0.0019333872478455305
test,full_topk,30,20250826,20250827,300253.SZ,0.03162389943106492,-0.0019303264562040567
test,full_topk,30,20250826,20250827,300285.SZ,0.03319430266203341,-0.0019380447920411825
test,full_topk,30,20250826,20250827,300373.SZ,0.03582374250320232,-0.0019371530506759882
test,full_topk,30,20250826,20250827,300383.SZ,0.03412295526194993,-0.001939983805641532
test,full_topk,30,20250826,20250827,300390.SZ,0.03297116552498969,-0.0019332848023623228
test,full_topk,30,20250826,20250827,300433.SZ,0.034420343571113086,-0.0019387096399441361
test,full_topk,30,20250826,20250827,300450.SZ,0.034220368625279114,-0.001933601452037692
test,full_topk,30,20250826,20250827,300498.SZ,0.033748379538976386,-0.0019272323697805405
test,full_topk,30,20250826,20250827,300529.SZ,0.03318647381706595,-0.0019418532028794289
test,full_topk,30,20250826,20250827,300595.SZ,0.03311371136813538,-0.0019352496601641178
test,full_topk,30,20250826,20250827,300601.SZ,0.03293551095535623,-0.0019328780472278595
test,full_topk,30,20250826,20250827,300628.SZ,0.033303380628000256,-0.0019347821362316608
test,full_topk,30,20250826,20250827,300699.SZ,0.03321053848205824,-0.0019261467969045043
test,full_topk,30,20250826,20250827,300919.SZ,0.03357591514476492,-0.0019382485188543797
test,full_topk,30,20250826,20250827,301029.SZ,0.03342665703472639,-0.0019414471462368965
test,full_topk,30,20250827,20250828,300001.SZ,0.03270834907659317,-0.0019264061702415347
test,full_topk,30,20250827,20250828,300002.SZ,0.03291831204671479,-0.0019332291558384895
test,full_topk,30,20250827,20250828,300003.SZ,0.03290491367440923,-0.0019381658639758825
test,full_topk,30,20250827,20250828,300012.SZ,0.0332827688524777,-0.0019319618586450815
test,full_topk,30,20250827,20250828,300017.SZ,0.033328707363090404,-0.0019411810208112001
test,full_topk,30,20250827,20250828,300024.SZ,0.033740533448794116,-0.0019379016011953354
test,full_topk,30,20250827,20250828,300054.SZ,0.033910817397437086,-0.0019388601649552584
test,full_topk,30,20250827,20250828,300058.SZ,0.03296223515394488,-0.0019299780251458287
test,full_topk,30,20250827,20250828,300059.SZ,0.03385134541340734,-0.0019353211391717196
test,full_topk,30,20250827,20250828,300073.SZ,0.03314166601784055,-0.0019314466044306755
test,full_topk,30,20250827,20250828,300136.SZ,0.03350928984477877,-0.0019391461974009871
test,full_topk,30,20250827,20250828,300142.SZ,0.03266571205906171,-0.0019292435608804226
test,full_topk,30,20250827,20250828,300144.SZ,0.0330978900259622,-0.0019403394544497132
test,full_topk,30,20250827,20250828,300146.SZ,0.03273683514292794,-0.0019257605308666825
test,full_topk,30,20250827,20250828,300207.SZ,0.03349435153932377,-0.0019359327852725983
test,full_topk,30,20250827,20250828,300251.SZ,0.03328570714454792,-0.001934204949066043
test,full_topk,30,20250827,20250828,300253.SZ,0.032807460556186774,-0.0019282682333141565
