split,trade_date,style_set,k,exposure_cap,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,constraint_reject_count,used_fallback,max_abs_target_exposure_z,avg_abs_target_exposure_z,target_count,desired_turnover,filled_turnover,buy_reject_count,sell_reject_count,partial_fill_count,position_count
validation,20240716,industry_proxy,10,0.5,-0.027463842718159995,-0.027537583043446535,-0.01211817276728322,-0.021016989217767193,-0.015419410276163316,-0.0065205938256793425,7.374032528654139e-05,60,False,0.3696488021740347,0.3109331170360906,10,2.0,0.049160216857694256,0,8,26,34
validation,20240716,industry_proxy,30,0.15,-0.016599999582028707,-0.016757135490899338,-0.01211817276728322,-0.021016989217767193,-0.004638962723616118,0.004259853726867855,0.00015713590887063243,90,True,0.4231184013880911,0.18133424134802414,30,1.5480760176851867,0.10475727258042163,0,14,58,74
validation,20240716,industry_proxy,30,0.25,-0.016154537885524577,-0.01631286767551687,-0.01211817276728322,-0.021016989217767193,-0.00419469490823365,0.004704121542250323,0.00015832978999229187,90,True,0.4231184013880911,0.18133424134802414,30,1.5571692001555584,0.10555319332819457,0,13,61,74
validation,20240716,industry_proxy,30,0.35,-0.015376415885635531,-0.015547898004235719,-0.01211817276728322,-0.021016989217767193,-0.003429725236952499,0.005469091213531474,0.00017148211860018751,90,True,0.4231184013880911,0.18133424134802414,30,1.566481253522527,0.11432141240012501,0,16,62,79
validation,20240716,industry_proxy,30,0.5,-0.022860329357820564,-0.023033111864833464,-0.01211817276728322,-0.021016989217767193,-0.010914939097550244,-0.0020161226470662708,0.0001727825070129016,0,False,0.40326055121785154,0.2098296121196546,30,1.5078696764564516,0.11518833800860105,0,14,66,81
validation,20240716,industry_size,10,0.15,-0.0400996358124899,-0.040140199195462,-0.01211817276728322,-0.021016989217767193,-0.028022026428178783,-0.01912320997769481,4.056338297209679e-05,80,True,0.5797273976693359,0.31610815073854304,10,1.792888270339892,0.02704225531473119,0,4,25,29
validation,20240716,industry_size,10,0.25,-0.04009525427502462,-0.04013581765799642,-0.01211817276728322,-0.021016989217767193,-0.0280176448907132,-0.019118828440229226,4.056338297179919e-05,80,True,0.5797273976693359,0.31610815073854304,10,1.7928882703402154,0.02704225531453279,0,4,25,29
validation,20240716,industry_size,10,0.35,-0.039963270894545426,-0.039997974424902646,-0.01211817276728322,-0.021016989217767193,-0.027879801657619427,-0.018980985207135453,3.4703530357220634e-05,80,True,0.5797273976693359,0.31610815073854304,10,1.7928605585589261,0.023135686904813758,0,6,26,32
validation,20240716,industry_size,10,0.5,-0.04181284468440196,-0.04188608263988085,-0.01211817276728322,-0.021016989217767193,-0.029767909872597628,-0.020869093422113655,7.323795547889051e-05,63,False,0.198529770781732,0.11241633916049025,10,1.798701526927,0.048825303652593674,0,1,24,25
validation,20240716,industry_size,30,0.15,-0.01655701620065072,-0.016714217747634468,-0.01211817276728322,-0.021016989217767193,-0.004596044980351249,0.004302771470132725,0.0001572015469837495,90,True,0.4231184013880911,0.1457163815138575,30,1.535226078092672,0.10480103132249965,0,14,58,74
validation,20240716,industry_size,30,0.25,-0.016564005191449297,-0.01672137238600316,-0.01211817276728322,-0.021016989217767193,-0.004603199618719942,0.004295616831764031,0.0001573671945538631,90,True,0.4231184013880911,0.1457163815138575,30,1.5356477650856712,0.10491146303590873,0,13,58,73
validation,20240716,industry_size,30,0.35,-0.016474527767326025,-0.01663102249407481,-0.01211817276728322,-0.021016989217767193,-0.0045128497267915915,0.004385966723692382,0.00015649472674878688,90,True,0.4231184013880911,0.1457163815138575,30,1.547906399466229,0.10432981783252458,0,13,60,74
