split,style_set,candidate_count,exposure_cap,min_invested,turnover_cap,periods,net_ann,net_ir,net_max_drawdown,excess_benchmark_ann,excess_exec_universe_ann,solver_success_rate,avg_invested_weight,avg_cash_weight,avg_turnover,avg_max_abs_exposure_z,avg_abs_exposure_z,avg_nonzero_names
test,full_style,120,0.25,0.2,1.0,66,0.4509387637251314,0.2629770815738058,-0.1247708972794731,-0.09809592047266114,-2.0967735835819568e-05,1.0,0.8027194274428343,0.19728057255716572,0.25235838806523914,0.2389321398694599,0.12874322407714212,67.25757575757575
test,full_style,120,0.25,0.4,0.3,66,0.0,,0.0,-0.4085207474382141,-0.3431767890123407,0.0,0.0,1.0,0.0,,,
test,full_style,120,0.25,0.4,0.6,66,0.1995319488267162,0.16807432738601402,-0.11406874625892616,-0.27244146091483157,-0.19214623073294002,0.5454545454545454,0.4919298229531552,0.5080701770468448,0.17690087452700212,0.24697557473229528,0.14482392477676623,65.19444444444444
test,full_style,120,0.25,0.4,1.0,66,0.1995319488267162,0.16807432738601402,-0.11406874625892616,-0.27244146091483157,-0.19214623073294002,0.5454545454545454,0.4919298229531552,0.5080701770468448,0.17690087452700212,0.24697557473229528,0.14482392477676623,65.19444444444444
test,full_style,120,0.35,0.0,0.3,66,0.4544824668958263,0.25053958983624397,-0.1349385637340189,-0.09214856752684031,0.005589343211485298,1.0,0.8209793015735954,0.1790206984264046,0.23370018138719464,0.32692506271982646,0.1814989989376681,66.6969696969697
test,full_style,120,0.35,0.0,0.6,66,0.46979229271051937,0.2568323472694197,-0.1349385637340189,-0.08250420995702024,0.016281888202618555,1.0,0.8215031855112782,0.17849681448872187,0.2606542240456561,0.3190396255508306,0.17650219606929177,66.66666666666667
test,full_style,120,0.35,0.0,1.0,66,0.46979229271051937,0.2568323472694197,-0.1349385637340189,-0.08250420995702024,0.016281888202618555,1.0,0.8215031855112782,0.17849681448872187,0.2606542240456561,0.3190396255508306,0.17650219606929177,66.66666666666667
test,full_style,120,0.35,0.2,0.3,66,0.4555510985932427,0.2511863468340792,-0.13507459119345744,-0.09141120737826458,0.006401636111373898,1.0,0.8240871642314417,0.17591283576855823,0.2354628377514504,0.3294238155758841,0.18301953482461783,67.36363636363636
test,full_style,120,0.35,0.2,0.6,66,0.47187109544109584,0.2572841757300219,-0.13579812038567407,-0.08097855821260791,0.017952355300982825,1.0,0.8252916487370932,0.1747083512629069,0.26249537624068053,0.32169661963054325,0.17805405619964607,67.45454545454545
test,full_style,120,0.35,0.2,1.0,66,0.47187109544109584,0.2572841757300219,-0.13579812038567407,-0.08097855821260791,0.017952355300982825,1.0,0.8252916487370932,0.1747083512629069,0.26249537624068053,0.32169661963054325,0.17805405619964607,67.45454545454545
test,full_style,120,0.35,0.4,0.3,66,0.0,,0.0,-0.4085207474382141,-0.3431767890123407,0.0,0.0,1.0,0.0,,,
test,full_style,120,0.35,0.4,0.6,66,0.43187101668043315,0.2530955681076676,-0.12080868553109503,-0.11064218199077036,-0.014653226514207862,0.9090909090909091,0.7539880753034338,0.24601192469656621,0.24617736884024408,0.32323279519909237,0.18383219259238054,67.48333333333333
test,full_style,120,0.35,0.4,1.0,66,0.43187101668043315,0.2530955681076676,-0.12080868553109503,-0.11064218199077036,-0.014653226514207862,0.9090909090909091,0.7539880753034338,0.24601192469656621,0.24617736884024408,0.32323279519909237,0.18383219259238054,67.48333333333333
test,full_style,120,0.5,0.0,0.3,66,0.4938551419490158,0.24800520483310676,-0.1658667293315148,-0.061820714612507155,0.03816951341822872,1.0,0.8455608477890479,0.15443915221095209,0.23640684388520303,0.4077749759892174,0.23093788426399905,65.89393939393939
test,full_style,120,0.5,0.0,0.6,66,0.49307588469711683,0.248381121010258,-0.16646716584197097,-0.0626223799293728,0.03762131350413411,1.0,0.8463830419804432,0.15361695801955688,0.26435387548698364,0.40485501017764286,0.2270386140605035,65.89393939393939
test,full_style,120,0.5,0.0,1.0,66,0.49307588469711683,0.248381121010258,-0.16646716584197097,-0.0626223799293728,0.03762131350413411,1.0,0.8463830419804432,0.15361695801955688,0.26435387548698364,0.40485501017764286,0.2270386140605035,65.89393939393939
test,full_style,120,0.5,0.2,0.3,66,0.495695655145985,0.24866218956028463,-0.16499893614853267,-0.060603551205421935,0.039550005756493256,1.0,0.8491108828683407,0.15088911713165934,0.2377520408015291,0.4104855830877616,0.23291489063936333,66.77272727272727
test,full_style,120,0.5,0.2,0.6,66,0.4930515848422117,0.24807957422782972,-0.16646611414583223,-0.062493199552409506,0.037801794744715345,1.0,0.8497619752132365,0.15023802478676343,0.26604752051545344,0.40756911853948097,0.22896224427776382,66.78787878787878
test,full_style,120,0.5,0.2,1.0,66,0.4930515848422117,0.24807957422782972,-0.16646611414583223,-0.062493199552409506,0.037801794744715345,1.0,0.8497619752132365,0.15023802478676343,0.26604752051545344,0.40756911853948097,0.22896224427776382,66.78787878787878
test,full_style,120,0.5,0.4,0.3,66,0.0,,0.0,-0.4085207474382141,-0.3431767890123407,0.0,0.0,1.0,0.0,,,
