split,risk_control,k,style_penalty,turnover_penalty,periods,net_ann,net_ir,net_max_drawdown,excess_benchmark_ann,excess_exec_universe_ann,avg_desired_turnover,avg_filled_turnover,avg_abs_control_exposure_z,avg_abs_full_style_exposure_z,avg_partial_fill_count,avg_position_count
test,industry_size_liquidity_vol_mom,20,0.05,0.0,66,0.41300282693819335,0.21373186058534996,-0.15566857258323874,-0.11538929728190916,-0.05341444046987487,1.376596317967805,0.12858688639266364,0.17840058246727522,0.17840058246727522,37.96969696969697,46.60606060606061
test,industry_size_liquidity_vol_mom,20,0.05,0.02,66,0.3827333020039745,0.20111144058756245,-0.15488464133560864,-0.13478939312998794,-0.07383839196151487,1.3388501937938189,0.12527600673714856,0.18249111478712168,0.18249111478712168,37.53030303030303,46.24242424242424
test,industry_size_liquidity_vol_mom,20,0.1,0.0,66,0.4230866527347985,0.21790465247422552,-0.15285116429881362,-0.10968811510593857,-0.04681146119360591,1.372783606533915,0.1260192077938892,0.19143697405772483,0.19143697405772483,38.89393939393939,46.71212121212121
test,industry_size_liquidity_vol_mom,20,0.1,0.02,66,0.3925695955622539,0.2052462023318986,-0.15562334895510987,-0.1292065405796543,-0.06730788822042655,1.3136301496457832,0.12046817206357308,0.1972665285731557,0.1972665285731557,37.84848484848485,45.57575757575758
test,industry_size_liquidity_vol_mom,20,0.2,0.0,66,0.37496977181862357,0.1974367600788388,-0.15108594614713866,-0.14034129822875463,-0.07924785186521566,1.3435114872466694,0.12323519068602572,0.20368695618874844,0.20368695618874844,38.77272727272727,46.515151515151516
test,industry_size_liquidity_vol_mom,20,0.2,0.02,66,0.3607748966205153,0.19083068763707423,-0.15438857635366554,-0.14924238346063,-0.08848878934057336,1.296009646478166,0.11862749517793988,0.20311616222326834,0.20311616222326834,37.65151515151515,45.43939393939394
test,industry_size_liquidity_vol_mom,30,0.0,0.0,66,0.37862866718524724,0.19970648993690673,-0.1699270582793475,-0.13578487882596801,-0.07615181713982977,1.240537108559865,0.1665442029953452,0.14449506761611852,0.14449506761611852,49.21212121212121,63.57575757575758
test,industry_size_liquidity_vol_mom,30,0.0,0.02,66,0.38234191393794736,0.19934549990872671,-0.16868787127129325,-0.13312362976861225,-0.07290251244815538,1.1972204235088806,0.1593674128205774,0.15089396134886449,0.15089396134886449,47.515151515151516,62.13636363636363
test,industry_size_liquidity_vol_mom,30,0.05,0.0,66,0.3552231517412112,0.196068071024174,-0.1611172477523818,-0.15266109086561064,-0.09340982887266014,1.207269857856033,0.1648932587242929,0.17248094725934732,0.17248094725934732,49.18181818181818,63.39393939393939
test,industry_size_liquidity_vol_mom,30,0.05,0.02,66,0.3338644825563519,0.1885947562347192,-0.15921584138177458,-0.16605857183847217,-0.10833120348289549,1.1498906904707713,0.15077395719631595,0.17645201923037904,0.17645201923037904,47.09090909090909,61.53030303030303
