split,trade_date,risk_control,k,style_penalty,turnover_penalty,gross_return,net_return,benchmark_return,executable_universe_return,excess_vs_benchmark,excess_vs_executable_universe,transaction_cost,desired_turnover,filled_turnover,buy_reject_count,sell_reject_count,partial_fill_count,position_count,avg_abs_control_exposure_z,avg_abs_full_style_exposure_z
test,20260312,none,20,0.1,0.02,-0.040384263317921096,-0.040625070277871364,0.0038223536827466376,-0.02528220115239077,-0.044447423960618,-0.015342869125480593,0.00024080695995026954,1.6941589861122814,0.1605379733001797,0,16,40,56,0.0,0.21012027747774104
test,20260312,industry_size,20,0.0,0.0,-0.04019104193466246,-0.04043578546105543,0.0038223536827466376,-0.02528220115239077,-0.04425813914380207,-0.015153584308664661,0.0002447435263929678,1.6944532878814413,0.1631623509286452,0,16,40,56,0.09169414266104843,0.21089643430253419
test,20260312,industry_size,20,0.0,0.02,-0.040384263317921096,-0.040625070277871364,0.0038223536827466376,-0.02528220115239077,-0.044447423960618,-0.015342869125480593,0.00024080695995026954,1.6941589861122814,0.1605379733001797,0,16,40,56,0.09057430636129553,0.21012027747774104
test,20260312,industry_size,20,0.1,0.0,-0.04106667035536215,-0.041313448089517854,0.0038223536827466376,-0.02528220115239077,-0.04513580177226449,-0.016031246937127083,0.0002467777341557065,1.6972635776461293,0.16451848943713768,0,15,42,57,0.16354623945827507,0.25390695719708856
test,20260312,industry_size,20,0.1,0.02,-0.040791726534682896,-0.04103340377136703,0.0038223536827466376,-0.02528220115239077,-0.044855757454113666,-0.015751202618976258,0.0002416772366841362,1.6948866766483077,0.16111815778942412,0,15,41,56,0.15590463760529424,0.25123612949596924
test,20260319,none,20,0.0,0.0,-0.030852162697795414,-0.031221679020525396,-0.026645357582509632,-0.03876029842606879,-0.004576321438015764,0.007538619405543394,0.00036951632272998186,1.7848781130127584,0.24634421515332125,0,16,42,58,0.0,0.15897094490632774
test,20260319,none,20,0.0,0.02,-0.036359773440744675,-0.036711506907871796,-0.026645357582509632,-0.03876029842606879,-0.010066149325362164,0.0020487915181969935,0.0003517334671271238,1.7241654029066378,0.23448897808474917,0,16,41,57,0.0,0.16627437468764075
test,20260319,none,20,0.1,0.0,-0.030852162697795414,-0.031221679020525396,-0.026645357582509632,-0.03876029842606879,-0.004576321438015764,0.007538619405543394,0.00036951632272998186,1.7848781130127584,0.24634421515332125,0,16,42,58,0.0,0.15897094490632774
test,20260319,none,20,0.1,0.02,-0.036359773440744675,-0.036711506907871796,-0.026645357582509632,-0.03876029842606879,-0.010066149325362164,0.0020487915181969935,0.0003517334671271238,1.7241654029066378,0.23448897808474917,0,16,41,57,0.0,0.16627437468764075
test,20260319,industry_size,20,0.0,0.0,-0.030852162697795414,-0.031221679020525396,-0.026645357582509632,-0.03876029842606879,-0.004576321438015764,0.007538619405543394,0.00036951632272998186,1.7848781130127584,0.24634421515332125,0,16,42,58,0.10054810905392454,0.15897094490632774
