split,mode,k,signal_date,execution_date,position_count,turnover,transaction_cost,overnight_return,intraday_return,daily_return,benchmark_return,top_selected
test,full_topk,10,20250528,20250529,10,0.008229696958771127,1.2344545438156691e-05,-0.0013131915578832273,0.013854010131066574,0.0125101264724774,0.013682599276814589,"300498.SZ,300012.SZ,300015.SZ,300144.SZ,300253.SZ,300146.SZ,300285.SZ,300316.SZ,300699.SZ,300999.SZ"
test,full_topk,10,20250529,20250530,10,0.005725636499376019,8.588454749064029e-06,-0.002497711494560686,0.001048689019605986,-0.0014602177849623033,-0.009619893824157844,"300012.SZ,300498.SZ,300144.SZ,300015.SZ,300146.SZ,300253.SZ,300285.SZ,300316.SZ,300999.SZ,300699.SZ"
test,full_topk,10,20250530,20250603,10,0.2154576567720497,0.00032318648515807457,-0.004355324781986509,0.013890349691650351,0.009148279400884363,0.004772656383540852,"300498.SZ,300012.SZ,300144.SZ,300015.SZ,300146.SZ,300285.SZ,300316.SZ,300253.SZ,300003.SZ,300999.SZ"
test,full_topk,10,20250603,20250604,10,0.4181335689682571,0.0006272003534523857,0.01244504481915966,0.015593027196333233,0.02758722038374395,0.011101510185871577,"300498.SZ,300144.SZ,300012.SZ,300146.SZ,300015.SZ,300316.SZ,300285.SZ,300003.SZ,300601.SZ,300919.SZ"
test,full_topk,10,20250604,20250605,10,0.2058347448496663,0.00030875211727449944,-0.003812495089416524,-0.01073076310017821,-0.014806621694838151,0.011694951957681443,"300498.SZ,300144.SZ,300146.SZ,300012.SZ,300015.SZ,300601.SZ,300316.SZ,300003.SZ,300285.SZ,300999.SZ"
test,full_topk,10,20250605,20250606,10,0.20259145982739415,0.00030388718974109125,-0.0002622476813373128,-0.005662109028644102,-0.006224959139881081,-0.004480929798912792,"300146.SZ,300144.SZ,300498.SZ,300012.SZ,300601.SZ,300015.SZ,300999.SZ,300316.SZ,300285.SZ,300413.SZ"
test,full_topk,10,20250606,20250609,10,0.40416256125228317,0.0006062438418784247,0.0024648255318784626,0.01640315463416746,0.018290704130735858,0.010716495884914634,"300144.SZ,300146.SZ,300498.SZ,300012.SZ,300601.SZ,300015.SZ,300999.SZ,300003.SZ,300529.SZ,300413.SZ"
test,full_topk,10,20250609,20250610,10,0.012485102229947823,1.8727653344921735e-05,-0.0014676510340740515,-0.004487350278488312,-0.005967031701768377,-0.01165298891097799,"300144.SZ,300146.SZ,300498.SZ,300601.SZ,300012.SZ,300015.SZ,300999.SZ,300529.SZ,300413.SZ,300003.SZ"
test,full_topk,10,20250610,20250611,10,0.008697887445540314,1.3046831168310471e-05,0.00012887414728281587,0.004887193182781313,0.005003584879749168,0.012073358734310702,"300144.SZ,300498.SZ,300146.SZ,300601.SZ,300015.SZ,300012.SZ,300529.SZ,300999.SZ,300003.SZ,300413.SZ"
test,full_topk,10,20250611,20250612,10,0.4077547058587699,0.0006116320587881549,-0.002089281600413517,-0.0025669356492128426,-0.005259641645464774,0.0025637439148606944,"300144.SZ,300498.SZ,300146.SZ,300601.SZ,300015.SZ,300529.SZ,300012.SZ,300761.SZ,300003.SZ,300373.SZ"
test,full_topk,10,20250612,20250613,10,0.006298808715489726,9.44821307323459e-06,-0.0024296914448898744,-0.012422592474574402,-0.014831409023511766,-0.011285712454348396,"300144.SZ,300498.SZ,300146.SZ,300601.SZ,300529.SZ,300015.SZ,300761.SZ,300012.SZ,300003.SZ,300373.SZ"
test,full_topk,10,20250613,20250616,10,0.20807974663493395,0.0003121196199524009,-0.0033638075502120178,0.0036064841123379715,-8.164653394471255e-05,0.00660453085935675,"300144.SZ,300498.SZ,300146.SZ,300601.SZ,300529.SZ,300761.SZ,300015.SZ,300012.SZ,300001.SZ,300003.SZ"
test,full_topk,10,20250616,20250617,10,0.20834719607816837,0.0003125207941172526,0.003990691379242423,0.012635574236947467,0.016358957686758213,-0.003586894754041392,"300144.SZ,300498.SZ,300146.SZ,300529.SZ,300601.SZ,300761.SZ,300003.SZ,300001.SZ,300012.SZ,300395.SZ"
test,full_topk,10,20250617,20250618,10,0.01128337683271606,1.692506524907409e-05,-0.0030924940596232676,-0.012352523231569225,-0.015423481490340452,0.002334357247832264,"300144.SZ,300498.SZ,300761.SZ,300146.SZ,300529.SZ,300601.SZ,300003.SZ,300395.SZ,300012.SZ,300001.SZ"
test,full_topk,10,20250618,20250619,10,0.41045266838978617,0.0006156790025846793,-0.0017872001916276676,-0.010635065720493976,-0.0130113014971317,-0.013584081128767966,"300144.SZ,300498.SZ,300761.SZ,300529.SZ,300146.SZ,300601.SZ,300003.SZ,300408.SZ,300413.SZ,300012.SZ"
